id,label,statement,subject,speaker,state_info,party_affiliation
4c1bd74b70d,0,my home state since june of 2009 created 40 percent of the new jobs in america.,jobs,rick-perry,texas,republican
f8870e379f5,1,says the ohio consumers council office employs 74 lawyers and that the funding them is wasteful duplication.,"government-efficiency,state-budget",bill-batchelder,ohio,republican
65b507e0d3c,1,"you know what truman said, you want a friend in washington, buy a dog.","candidates-biography,elections,ethics",john-kasich,ohio,republican
66feaebb3e3,1,"more than 100,000 women in texas have attempted to self-induce abortion in the past year alone.",abortion,tarina-keene,virginia,organization
bc3428fcdfb,0,says the director of an anti-abortion group receiving a texas grant to provide womens health services believes hiv can be spread through the sewer system.,"health-care,public-health",joaquin-castro,texas,democrat
df0d16886c0,0,planned parenthood is an organization that funnels millions of dollars in political contributions to pro-abortion candidates.,"abortion,campaign-finance",carly-fiorina,california,republican
37e7e550a60,1,rhode island has the most burdensome level of health-insurance mandates in the nation.,"economy,government-regulation,health-care,public-health,states",mike-stenhouse,rhode island,newsmaker
d86486b7e83,1,says u.s. senate rival tommy thompson ran medicare into the ground and nine years closer to bankruptcy.,"candidates-biography,federal-budget,medicare",tammy-baldwin,wisconsin,democrat
9958afbafe8,0,says bernie sanders was there when it came to (same-sex) marriage 20 years ago. ... he was there when it wasnt popular.,"civil-rights,corrections-and-updates,gays-and-lesbians,marriage",chuck-todd,non-define,none
74e97a955d4,1,says 50 million people would lose their health insurance if obamacare is repealed.,"debates,health-care",barack-obama,illinois,democrat
034e160723d,0,"since volvo spurned georgia for south carolina in early may, some 3,455 jobs promising more than $800 million in investments have come to the peach state.","jobs,states",chris-riley,georgia,republican
fc1c8ed0a8b,1,"says new jersey lost private-sector jobs between 2000 and 2009 because democrats increased taxes, fees, regulations and state spending.",jobs,chris-christie,new jersey,republican
3ec85b6e041,0,"says using e-verify is a fair amount of cost, about $20 per person that does not match.",immigration,jd-alexander,florida,republican
e8c28f67539,0,"right now, in every major poll, national poll and statewide poll done in the last month, six weeks, we are defeating trump, often by big numbersand always at a larger margin than secretary clinton is.","elections,polls",bernie-s,vermont,independent
2397a3c6d35,1,"says economists harvey rosen and martin feldstein have said that paying for (mitt) romneys tax cuts would require large tax increases on families making between $100,000 and $200,000.",taxes,barack-obama,illinois,democrat
068a4ec6f0c,0,saudi arabia is the only muslim country out of 47 muslim-majority countries where women cannot get licenses to drive.,islam,dean-obeidallah,non-define,democrat
398b9120bec,1,greenlight pinellas wont take existing lanes from other vehicles.,transportation,friends-greenlight,non-define,none
f8e63945c5f,1,"u.s. rep. john barrow, d-ga., does not want to audit the federal reserve.",financial-regulation,rick-allen,georgia,republican
c5b913d60aa,1,says mark pryor continues to insist that obamacare is an amazing success.,health-care,tom-cotton,arkansas,republican
d5be5d8105b,1,theres now been three independent investigations (into the bridge scandal) all of which have said that christie did not have prior knowledge of or involvement in the lane closures.,candidates-biography,chris-christie,new jersey,republican
735baac750f,1,prince william county has cut violent crime in half since instituting a crackdown on illegal immigration.,"crime,immigration",corey-stewart,virginia,republican
ac4967d5a72,1,"in 2011, (debbie) wasserman schultz missed 62 congressional votes one of the worst records of any member of congress.","candidates-biography,congress,voting-record",karen-harrington,florida,republican
87debe61227,1,says president barack obama himself has granted waivers allowing into the united states refugees who provided material support to terrorists.,"immigration,terrorism",greg-abbott,texas,republican
2d21913fc5e,1,congressman patrick murphy voted to keep the scandal-ridden irs in charge of enforcing obamacare.,health-care,national-republican-congressional-committee,non-define,republican
92afad8f524,0,hurricane irene was the second-largest storm to hit north america in terms of power outages -- and the first hurricane to make landfall in new jersey since 1904.,"energy,weather",jersey-central-power-light,non-define,none
6e909a37d13,1,iowas republican caucus stopped mattering years ago. it in no way determines the party nominee.,"elections,history",trevor-noah,non-define,talk-show-host
6ace0b015b0,1,says president barack obama delivered $2 billion to brazil to help with offshore drilling projects.,"energy,foreign-policy,new-hampshire-2012",rick-perry,texas,republican
82e5f1b02f3,1,sanctuary cities such as philadelphia refuse to cooperate with the federal government in locating suspected terrorists who are in their custody and are in the country illegally.,"immigration,terrorism",pat-toomey,pennsylvania,republican
a9a9f1e6b35,1,says there are now occupy wall street camps in hundreds of cities across the united states.,"city-government,occupy-wall-street",sam-adams,oregon,democrat
875287c8d1b,1,says rick perry recently said he wanted another (texas) business tax.,"state-budget,taxes",kathie-glass,texas,libertarian
110378af9b3,0,"his proposed budget would ""cut our deficit in half by the end of my first term.""",federal-budget,barack-obama,illinois,democrat
7bb8bbfd4c1,1,amendment 4 will reduce floridas economic output by $34 billion annually.,"economy,elections,florida-amendments",citizens-lower-taxes-and-stronger-economy,florida,none
c81e1d04efc,0,there are 86 languages spoken at miami dade college.,"diversity,education,immigration",newt-gingrich,georgia,republican
bf96f1da7db,0,says trimet now spends $1.63 in benefits for every $1.00 spent on wages.,transportation,john-charles,oregon,libertarian
24571fbb655,1,we are within the margin of error.,elections,john-mccain,arizona,republican
81cc020320b,1,suzanne bonamici supports a plan that will cut choice for medicare advantage seniors.,"medicare,message-machine-2012,campaign-advertising",rob-cornilles,oregon,republican
9583d383c5b,1,says 67 percent of marriages now wind up in divorce.,marriage,stephen-sweeney,non-define,democrat
c4c47fefa18,1,"preventive care saves money, for families, for businesses, for government, for everybody.",health-care,barack-obama,illinois,democrat
948ed65f0a6,1,"since 1978, california has spent $5 billion to put 13 people to death.","crime,criminal-justice,death-penalty",tom-steyer,california,democrat
8755fbe9da4,1,anyone who knows you can just look it up to see if you voted.,"elections,government-regulation,legal-issues,states",amy-schumer,non-define,none
dbc4d047460,1,"says democrat hank gilbert has a criminal conviction for theft, has multiple years of unpaid taxes, has multiple tax liens and fines, unsafe driving convictions (and) has recently been accused of taking a bribe and is on record lying to the press this year about his criminal record.","candidates-biography,crime",todd-staples,texas,republican
86e5aff63d2,0,"the republican budget plan says that 10 years from now, if youre a 65-year-old whos eligible for medicare, you should have to pay nearly $6,400 more than you would today.",medicare,barack-obama,illinois,democrat
1114f348f54,1,"on tim kaine: in exchange for campaign contributions, he appointed a radical jihadi to the virginia immigration commission.","campaign-finance,ethics",chain-email,non-define,none
1328388af85,1,(jeff) atwaters bank was so weak that just a few months ago it was shut down by the fdic.,"candidates-biography,financial-regulation,housing,message-machine",loranne-ausley,florida,democrat
9325e0314fc,1,russ feingold voted against the law that protected our lakes and was the only great lakes senator to vote no.,"energy,environment,message-machine",ron-johnson,wisconsin,republican
7ea1b8a0c72,0,says dan patrick has called immigration into texas an invasion and said immigrants coming into texas bring third-world diseases.,"crime,immigration,public-health",battleground-texas,texas,democrat
e76aafab169,0,"in 2011, our state-run lottery funded new jersey classrooms by over $930 million.","education,gambling,state-finances",big-gamble-nj,new jersey,none
